game_id,date,team,opponent,team_name,opponent_name,team_score,opponent_score,margin,location,pace,completed,year,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,off_rating,def_rating,net_rating,efg_pct,ts_pct,tov_pct,oreb_pct,dreb_pct,ast_pct,ast_to,opp_off_rating,opp_def_rating,opp_net_rating,opp_efg_pct,opp_ts_pct,opp_tov_pct,opp_oreb_pct,opp_dreb_pct,opp_ast_pct,opp_ast_to,garbage_time_detected,garbage_time_cutoff_period,garbage_time_cutoff_clock,garbage_time_cutoff_action_number,garbage_time_possessions_before_cutoff,effective_margin,effective_possessions,effective_pace,team_score_at_cutoff,opponent_score_at_cutoff
0021900020,2019-10-25,MEM,CHI,Grizzlies,Bulls,102.0,110.0,-8.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,29.0,-8.0,0.0,,102.0,110.0
0021900021,2019-10-25,NOP,DAL,Pelicans,Mavericks,116.0,123.0,-7.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,29.0,-7.0,0.0,,116.0,123.0
0021900022,2019-10-25,OKC,WAS,Thunder,Wizards,85.0,97.0,-12.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,28.0,-12.0,0.0,,85.0,97.0
0021900023,2019-10-25,DEN,PHX,Nuggets,Suns,108.0,107.0,1.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,38.0,1.0,0.0,,108.0,107.0
0021900024,2019-10-25,SAC,POR,Kings,Trail Blazers,112.0,122.0,-10.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,27.0,-10.0,0.0,,112.0,122.0
0021900025,2019-10-25,LAL,UTA,Lakers,Jazz,95.0,86.0,9.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4.0,PT04M29.00S,616.0,35.0,9.0,0.0,,95.0,86.0
0021900026,2019-10-26,MIL,MIA,Bucks,Heat,126.0,131.0,-5.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,32.0,-5.0,0.0,,126.0,131.0
0021900027,2019-10-26,DET,PHI,Pistons,76ers,111.0,117.0,-6.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,40.0,-6.0,0.0,,111.0,117.0
0021900028,2019-10-26,ATL,ORL,Hawks,Magic,103.0,99.0,4.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,28.0,4.0,0.0,,103.0,99.0
0021900029,2019-10-26,NYK,BOS,Knicks,Celtics,95.0,118.0,-23.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,36.0,-23.0,0.0,,95.0,118.0
0021900030,2019-10-26,CLE,IND,Cavaliers,Pacers,110.0,99.0,11.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,37.0,11.0,0.0,,110.0,99.0
0021900031,2019-10-26,CHI,TOR,Bulls,Raptors,84.0,108.0,-24.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,36.0,-24.0,0.0,,84.0,108.0
0021900032,2019-10-26,HOU,NOP,Rockets,Pelicans,126.0,123.0,3.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,33.0,3.0,0.0,,126.0,123.0
0021900033,2019-10-26,SAS,WAS,Spurs,Wizards,124.0,122.0,2.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,27.0,2.0,0.0,,124.0,122.0
0021900034,2019-10-26,UTA,SAC,Jazz,Kings,113.0,81.0,32.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,PT07M35.00S,358.0,22.0,32.0,0.0,,113.0,81.0
0021900035,2019-10-26,PHX,LAC,Suns,Clippers,130.0,122.0,8.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,31.0,8.0,0.0,,130.0,122.0
0021900036,2019-10-27,OKC,GSW,Thunder,Warriors,120.0,92.0,28.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,PT07M34.00S,394.0,20.0,28.0,0.0,,120.0,92.0
0021900037,2019-10-27,MEM,BRK,Grizzlies,Nets,134.0,133.0,1.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,29.0,1.0,0.0,,134.0,133.0
0021900038,2019-10-27,DAL,POR,Mavericks,Trail Blazers,119.0,121.0,-2.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,30.0,-2.0,0.0,,119.0,121.0
0021900039,2019-10-27,MIN,MIA,Timberwolves,Heat,116.0,109.0,7.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,37.0,7.0,0.0,,116.0,109.0
0021900040,2019-10-27,LAL,CHO,Lakers,Hornets,120.0,101.0,19.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4.0,PT03M12.00S,651.0,29.0,19.0,0.0,,120.0,101.0
0021900041,2019-10-28,DET,IND,Pistons,Pacers,96.0,94.0,2.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,31.0,2.0,0.0,,96.0,94.0
0021900042,2019-10-28,NYK,CHI,Knicks,Bulls,105.0,98.0,7.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,30.0,7.0,0.0,,105.0,98.0
0021900043,2019-10-28,ATL,PHI,Hawks,76ers,103.0,105.0,-2.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,48.0,-2.0,0.0,,103.0,105.0
0021900044,2019-10-28,TOR,ORL,Raptors,Magic,104.0,95.0,9.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,32.0,9.0,0.0,,104.0,95.0
0021900045,2019-10-28,HOU,OKC,Rockets,Thunder,116.0,112.0,4.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,31.0,4.0,0.0,,116.0,112.0
0021900046,2019-10-28,MIL,CLE,Bucks,Cavaliers,129.0,112.0,17.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4.0,PT04M04.00S,624.0,23.0,17.0,0.0,,129.0,112.0
0021900047,2019-10-28,NOP,GSW,Pelicans,Warriors,123.0,134.0,-11.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,25.0,-11.0,0.0,,123.0,134.0
0021900048,2019-10-28,SAS,POR,Spurs,Trail Blazers,113.0,110.0,3.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4.0,PT05M48.00S,606.0,25.0,3.0,0.0,,113.0,110.0
0021900049,2019-10-28,PHX,UTA,Suns,Jazz,95.0,96.0,-1.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,41.0,-1.0,0.0,,95.0,96.0
0021900050,2019-10-28,SAC,DEN,Kings,Nuggets,94.0,101.0,-7.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,24.0,-7.0,0.0,,94.0,101.0
0021900051,2019-10-28,LAC,CHO,Clippers,Hornets,111.0,96.0,15.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,38.0,15.0,0.0,,111.0,96.0
0021900052,2019-10-29,MIA,ATL,Heat,Hawks,112.0,97.0,15.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,42.0,15.0,0.0,,112.0,97.0
0021900053,2019-10-29,DEN,DAL,Nuggets,Mavericks,106.0,109.0,-3.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,29.0,-3.0,0.0,,106.0,109.0
0021900054,2019-10-29,LAL,MEM,Lakers,Grizzlies,120.0,91.0,29.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,29.0,0.0,,120.0,91.0
0021900055,2019-10-30,CLE,CHI,Cavaliers,Bulls,117.0,111.0,6.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,6.0,0.0,,117.0,111.0
0021900056,2019-10-30,ORL,NYK,Magic,Knicks,95.0,83.0,12.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,12.0,0.0,,95.0,83.0
0021900057,2019-10-30,PHI,MIN,76ers,Timberwolves,117.0,95.0,22.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4.0,PT07M20.00S,628.0,31.0,22.0,0.0,,117.0,95.0
0021900058,2019-10-30,BOS,MIL,Celtics,Bucks,116.0,105.0,11.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,27.0,11.0,0.0,,116.0,105.0
0021900059,2019-10-30,BRK,IND,Nets,Pacers,108.0,118.0,-10.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,32.0,-10.0,0.0,,108.0,118.0
0021900060,2019-10-30,TOR,DET,Raptors,Pistons,125.0,113.0,12.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4.0,PT07M14.00S,542.0,27.0,12.0,0.0,,125.0,113.0
0021900061,2019-10-30,WAS,HOU,Wizards,Rockets,158.0,159.0,-1.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,36.0,-1.0,0.0,,158.0,159.0
0021900062,2019-10-30,OKC,POR,Thunder,Trail Blazers,99.0,102.0,-3.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,37.0,-3.0,0.0,,99.0,102.0
0021900063,2019-10-30,UTA,LAC,Jazz,Clippers,110.0,96.0,14.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4.0,PT04M00.00S,576.0,33.0,14.0,0.0,,110.0,96.0
0021900064,2019-10-30,SAC,CHO,Kings,Hornets,111.0,118.0,-7.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,33.0,-7.0,0.0,,111.0,118.0
0021900065,2019-10-30,GSW,PHX,Warriors,Suns,110.0,121.0,-11.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,33.0,-11.0,0.0,,110.0,121.0
0021900066,2019-10-31,ATL,MIA,Hawks,Heat,97.0,106.0,-9.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,33.0,-9.0,0.0,,97.0,106.0
0021900067,2019-10-31,NOP,DEN,Pelicans,Nuggets,122.0,107.0,15.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4.0,PT06M40.00S,565.0,24.0,15.0,0.0,,122.0,107.0
0021900068,2019-10-31,LAC,SAS,Clippers,Spurs,103.0,97.0,6.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,24.0,6.0,0.0,,103.0,97.0
0021900069,2019-11-01,BRK,HOU,Nets,Rockets,123.0,116.0,7.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,24.0,7.0,0.0,,123.0,116.0
0021900070,2019-11-01,IND,CLE,Pacers,Cavaliers,102.0,95.0,7.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,30.0,7.0,0.0,,102.0,95.0
0021900071,2019-11-01,ORL,MIL,Magic,Bucks,91.0,123.0,-32.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,28.0,-32.0,0.0,,91.0,123.0
0021900072,2019-11-01,BOS,NYK,Celtics,Knicks,104.0,102.0,2.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,26.0,2.0,0.0,,104.0,102.0
0021900073,2019-11-01,CHI,DET,Bulls,Pistons,112.0,106.0,6.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,30.0,6.0,0.0,,112.0,106.0
0021900074,2019-11-01,DAL,LAL,Mavericks,Lakers,110.0,119.0,-9.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,38.0,-9.0,0.0,,110.0,119.0
0021900075,2019-11-01,SAC,UTA,Kings,Jazz,102.0,101.0,1.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,35.0,1.0,0.0,,102.0,101.0
0021900076,2019-11-01,GSW,SAS,Warriors,Spurs,110.0,127.0,-17.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,29.0,-17.0,0.0,,110.0,127.0
0021900077,2019-11-02,OKC,NOP,Thunder,Pelicans,115.0,104.0,11.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,35.0,11.0,0.0,,115.0,104.0
0021900078,2019-11-02,DET,BRK,Pistons,Nets,113.0,109.0,4.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,26.0,4.0,0.0,,113.0,109.0
0021900079,2019-11-02,ORL,DEN,Magic,Nuggets,87.0,91.0,-4.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,30.0,-4.0,0.0,,87.0,91.0
0021900080,2019-11-02,WAS,MIN,Wizards,Timberwolves,109.0,131.0,-22.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,36.0,-22.0,0.0,,109.0,131.0
0021900081,2019-11-02,MEM,PHX,Grizzlies,Suns,105.0,114.0,-9.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,35.0,-9.0,0.0,,105.0,114.0
0021900082,2019-11-02,MIL,TOR,Bucks,Raptors,115.0,105.0,10.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,28.0,10.0,0.0,,115.0,105.0
0021900083,2019-11-02,GSW,CHO,Warriors,Hornets,87.0,93.0,-6.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,30.0,-6.0,0.0,,87.0,93.0
0021900084,2019-11-02,POR,PHI,Trail Blazers,76ers,128.0,129.0,-1.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,27.0,-1.0,0.0,,128.0,129.0
0021900085,2019-11-03,IND,CHI,Pacers,Bulls,108.0,95.0,13.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,33.0,13.0,0.0,,108.0,95.0
0021900086,2019-11-03,MIA,HOU,Heat,Rockets,129.0,100.0,29.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,PT07M00.00S,428.0,18.0,29.0,0.0,,129.0,100.0
0021900087,2019-11-03,NYK,SAC,Knicks,Kings,92.0,113.0,-21.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,32.0,-21.0,0.0,,92.0,113.0
0021900088,2019-11-03,SAS,LAL,Spurs,Lakers,96.0,103.0,-7.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,37.0,-7.0,0.0,,96.0,103.0
0021900089,2019-11-03,CLE,DAL,Cavaliers,Mavericks,111.0,131.0,-20.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,28.0,-20.0,0.0,,111.0,131.0
0021900090,2019-11-03,LAC,UTA,Clippers,Jazz,105.0,94.0,11.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,26.0,11.0,0.0,,105.0,94.0
0021900091,2019-11-04,WAS,DET,Wizards,Pistons,115.0,99.0,16.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4.0,PT04M26.00S,638.0,30.0,16.0,0.0,,115.0,99.0
0021900092,2019-11-04,BRK,NOP,Nets,Pelicans,135.0,125.0,10.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,38.0,10.0,0.0,,135.0,125.0
0021900093,2019-11-04,MEM,HOU,Grizzlies,Rockets,100.0,107.0,-7.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,38.0,-7.0,0.0,,100.0,107.0
0021900094,2019-11-04,MIN,MIL,Timberwolves,Bucks,106.0,134.0,-28.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,28.0,-28.0,0.0,,106.0,134.0
0021900095,2019-11-04,PHX,PHI,Suns,76ers,114.0,109.0,5.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,37.0,5.0,0.0,,114.0,109.0
0021900096,2019-11-04,GSW,POR,Warriors,Trail Blazers,127.0,118.0,9.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,20.0,9.0,0.0,,127.0,118.0
0021900097,2019-11-05,CHO,IND,Hornets,Pacers,122.0,120.0,2.0,Home,,True,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,29.0,2.0,0.0,,122.0,120.0
